[    5s] live=3992    est=3992    fail=0      rej=0      stall=0      drop=0      frames/s=1595     p50=41.0ms p99=81.9ms heap=19MB
[   10s] live=7982    est=7982    fail=0      rej=0      stall=0      drop=0      frames/s=5592     p50=57.3ms p99=114.7ms heap=39MB
[   15s] live=11985   est=11985   fail=0      rej=0      stall=0      drop=0      frames/s=9590     p50=81.9ms p99=163.8ms heap=65MB
[   20s] live=15970   est=15970   fail=0      rej=0      stall=0      drop=0      frames/s=13594    p50=98.3ms p99=229.4ms heap=79MB
[   25s] live=19992   est=19992   fail=0      rej=0      stall=0      drop=0      frames/s=17584    p50=114.7ms p99=262.1ms heap=104MB
ramp complete in 25.2s: established=20000 failed=0 rejected=0
[   30s] live=20000   est=20000   fail=0      rej=0      stall=0      drop=0      frames/s=19969    p50=131.1ms p99=327.7ms heap=104MB
[   35s] live=20000   est=20000   fail=0      rej=0      stall=0      drop=0      frames/s=20025    p50=131.1ms p99=327.7ms heap=104MB
[   40s] live=20000   est=20000   fail=0      rej=0      stall=0      drop=0      frames/s=19987    p50=163.8ms p99=327.7ms heap=104MB
[   45s] live=20000   est=20000   fail=0      rej=0      stall=0      drop=0      frames/s=19983    p50=163.8ms p99=327.7ms heap=104MB
[   50s] live=20000   est=20000   fail=0      rej=0      stall=0      drop=0      frames/s=20013    p50=163.8ms p99=327.7ms heap=104MB
[   55s] live=20000   est=20000   fail=0      rej=0      stall=0      drop=0      frames/s=19991    p50=163.8ms p99=327.7ms heap=104MB
[   60s] live=20000   est=20000   fail=0      rej=0      stall=0      drop=0      frames/s=20031    p50=163.8ms p99=327.7ms heap=104MB
[   65s] live=20000   est=20000   fail=0      rej=0      stall=0      drop=0      frames/s=20005    p50=163.8ms p99=327.7ms heap=104MB
[   70s] live=20000   est=20000   fail=0      rej=0      stall=0      drop=0      frames/s=19968    p50=163.8ms p99=327.7ms heap=104MB
[   75s] live=20000   est=20000   fail=0      rej=0      stall=0      drop=0      frames/s=20013    p50=163.8ms p99=327.7ms heap=104MB
[   80s] live=20000   est=20000   fail=0      rej=0      stall=0      drop=0      frames/s=19990    p50=163.8ms p99=327.7ms heap=104MB
[   85s] live=20000   est=20000   fail=0      rej=0      stall=0      drop=0      frames/s=19990    p50=163.8ms p99=327.7ms heap=104MB
[   90s] live=20000   est=20000   fail=0      rej=0      stall=0      drop=0      frames/s=20012    p50=163.8ms p99=327.7ms heap=104MB
[   95s] live=20000   est=20000   fail=0      rej=0      stall=0      drop=0      frames/s=20012    p50=163.8ms p99=327.7ms heap=104MB
[  100s] live=20000   est=20000   fail=0      rej=0      stall=0      drop=0      frames/s=20006    p50=163.8ms p99=327.7ms heap=104MB
[  105s] live=20000   est=20000   fail=0      rej=0      stall=0      drop=0      frames/s=19979    p50=163.8ms p99=327.7ms heap=104MB
[  110s] live=20000   est=20000   fail=0      rej=0      stall=0      drop=0      frames/s=20008    p50=163.8ms p99=327.7ms heap=105MB
[  115s] live=20000   est=20000   fail=0      rej=0      stall=0      drop=0      frames/s=20021    p50=163.8ms p99=327.7ms heap=105MB
{
  "bytesPerSec": 5608261.627949633,
  "clientGoroutines": 20002,
  "clientHeapMb": 104.50224304199219,
  "connFailed": 0,
  "connRejected": 0,
  "connStalled": 0,
  "deliveryRatio": 1.0050648078762783,
  "dialed": 20000,
  "droppedDuringHold": 0,
  "droppedTotal": 0,
  "errors": {},
  "established": 20000,
  "expectedFramesDuringHold": 1800000.34408,
  "firstFrameSeen": 20000,
  "framesDuringHold": 1809117,
  "framesPerSec": 20101.296157525565,
  "holdSeconds": 90.000017204,
  "id": "4",
  "latencyMillis": {
    "max": 327.68,
    "p50": 163.84,
    "p90": 262.144,
    "p95": 327.68,
    "p99": 327.68,
    "p999": 327.68
  },
  "liveAtEnd": 20000,
  "liveAtHoldStart": 20000,
  "malformed": 0,
  "mbitPerSec": 44.86609302359706,
  "mode": "sse",
  "rampRate": 800,
  "rampSeconds": 25.201654108,
  "requestedConns": 20000,
  "rooms": 1,
  "streamsPerConn": 1,
  "target": "192.168.156.2:8080"
}
