[    5s] live=6487    est=6487    fail=0      rej=0      stall=0      drop=0      frames/s=3730     p50=32.8ms p99=81.9ms heap=39MB
[   10s] live=12909   est=12909   fail=0      rej=0      stall=0      drop=0      frames/s=9440     p50=65.5ms p99=229.4ms heap=77MB
[   15s] live=19461   est=19461   fail=0      rej=0      stall=0      drop=0      frames/s=14822    p50=98.3ms p99=262.1ms heap=111MB
ramp complete in 15.6s: established=20000 failed=0 rejected=0
[   20s] live=20000   est=20000   fail=0      rej=0      stall=0      drop=0      frames/s=20258    p50=131.1ms p99=327.7ms heap=115MB
[   25s] live=20000   est=20000   fail=0      rej=0      stall=0      drop=0      frames/s=20080    p50=131.1ms p99=327.7ms heap=115MB
[   30s] live=20000   est=20000   fail=0      rej=0      stall=0      drop=0      frames/s=19576    p50=163.8ms p99=327.7ms heap=115MB
[   35s] live=20000   est=20000   fail=0      rej=0      stall=0      drop=0      frames/s=20368    p50=163.8ms p99=327.7ms heap=116MB
[   40s] live=20000   est=20000   fail=0      rej=0      stall=0      drop=0      frames/s=19795    p50=163.8ms p99=327.7ms heap=116MB
[   45s] live=20000   est=20000   fail=0      rej=0      stall=0      drop=0      frames/s=19826    p50=163.8ms p99=327.7ms heap=116MB
[   50s] live=20000   est=20000   fail=0      rej=0      stall=0      drop=0      frames/s=19616    p50=163.8ms p99=327.7ms heap=117MB
[   55s] live=20000   est=20000   fail=0      rej=0      stall=0      drop=0      frames/s=20847    p50=163.8ms p99=327.7ms heap=117MB
[   60s] live=20000   est=20000   fail=0      rej=0      stall=0      drop=0      frames/s=19958    p50=163.8ms p99=327.7ms heap=118MB
[   65s] live=20000   est=20000   fail=0      rej=0      stall=0      drop=0      frames/s=18950    p50=163.8ms p99=327.7ms heap=118MB
[   70s] live=20000   est=20000   fail=0      rej=0      stall=0      drop=0      frames/s=20338    p50=163.8ms p99=327.7ms heap=118MB
[   75s] live=20000   est=20000   fail=0      rej=0      stall=0      drop=0      frames/s=20988    p50=163.8ms p99=327.7ms heap=119MB
[   80s] live=20000   est=20000   fail=0      rej=0      stall=0      drop=0      frames/s=19726    p50=163.8ms p99=393.2ms heap=119MB
[   85s] live=20000   est=20000   fail=0      rej=0      stall=0      drop=0      frames/s=20127    p50=163.8ms p99=393.2ms heap=120MB
[   90s] live=20000   est=20000   fail=0      rej=0      stall=0      drop=0      frames/s=19805    p50=163.8ms p99=393.2ms heap=120MB
[   95s] live=20000   est=20000   fail=0      rej=0      stall=0      drop=0      frames/s=19448    p50=163.8ms p99=393.2ms heap=120MB
[  100s] live=20000   est=20000   fail=0      rej=0      stall=0      drop=0      frames/s=20681    p50=163.8ms p99=393.2ms heap=121MB
[  105s] live=20000   est=20000   fail=0      rej=0      stall=0      drop=0      frames/s=20129    p50=163.8ms p99=393.2ms heap=121MB
{
  "bytesPerSec": 5339800.8792405315,
  "clientGoroutines": 20002,
  "clientHeapMb": 121.09856414794922,
  "connFailed": 0,
  "connRejected": 0,
  "connStalled": 0,
  "deliveryRatio": 0.9999627114682643,
  "dialed": 20000,
  "droppedDuringHold": 0,
  "droppedTotal": 0,
  "errors": {},
  "established": 20000,
  "expectedFramesDuringHold": 1800067.1218599998,
  "firstFrameSeen": 20000,
  "framesDuringHold": 1800000,
  "framesPerSec": 19999.254229365288,
  "holdSeconds": 90.003356093,
  "id": "2",
  "latencyMillis": {
    "max": 458.752,
    "p50": 163.84,
    "p90": 262.144,
    "p95": 327.68,
    "p99": 393.216,
    "p999": 458.752
  },
  "liveAtEnd": 20000,
  "liveAtHoldStart": 20000,
  "malformed": 0,
  "mbitPerSec": 42.71840703392425,
  "mode": "ws",
  "rampRate": 1333,
  "rampSeconds": 15.594259661,
  "requestedConns": 20000,
  "rooms": 1,
  "target": "192.168.155.2:8080"
}
