[    5s] live=6448    est=6448    fail=0      rej=0      drop=0      frames/s=3436     p50=114.7ms p99=327.7ms heap=39MB
[   10s] live=12896   est=12896   fail=0      rej=0      drop=0      frames/s=8205     p50=163.8ms p99=655.4ms heap=78MB
[   15s] live=19252   est=19252   fail=0      rej=0      drop=0      frames/s=13311    p50=327.7ms p99=1835.0ms heap=111MB
[   20s] live=19762   est=19762   fail=0      rej=0      drop=0      frames/s=15587    p50=524.3ms p99=4194.3ms heap=116MB
[   25s] live=19762   est=19762   fail=0      rej=0      drop=0      frames/s=19190    p50=917.5ms p99=4194.3ms heap=116MB
[   30s] live=19999   est=19999   fail=0      rej=0      drop=0      frames/s=22829    p50=1310.7ms p99=4194.3ms heap=117MB
ramp complete in 33.0s: established=20000 failed=0 rejected=0
[   35s] live=20000   est=20000   fail=0      rej=0      drop=0      frames/s=24338    p50=1048.6ms p99=4194.3ms heap=117MB
[   40s] live=20000   est=20000   fail=0      rej=0      drop=0      frames/s=17638    p50=1048.6ms p99=4194.3ms heap=118MB
[   45s] live=20000   est=20000   fail=0      rej=0      drop=0      frames/s=17792    p50=917.5ms p99=4194.3ms heap=118MB
[   50s] live=20000   est=20000   fail=0      rej=0      drop=0      frames/s=15117    p50=1048.6ms p99=4194.3ms heap=118MB
[   55s] live=20000   est=20000   fail=0      rej=0      drop=0      frames/s=25593    p50=1310.7ms p99=5242.9ms heap=119MB
[   60s] live=20000   est=20000   fail=0      rej=0      drop=0      frames/s=21642    p50=1048.6ms p99=5242.9ms heap=119MB
[   65s] live=20000   est=20000   fail=0      rej=0      drop=0      frames/s=21076    p50=1048.6ms p99=5242.9ms heap=120MB
[   70s] live=20000   est=20000   fail=0      rej=0      drop=0      frames/s=19812    p50=1048.6ms p99=5242.9ms heap=120MB
[   75s] live=20000   est=20000   fail=0      rej=0      drop=0      frames/s=20292    p50=917.5ms p99=4194.3ms heap=120MB
[   80s] live=20000   est=20000   fail=0      rej=0      drop=0      frames/s=19559    p50=917.5ms p99=4194.3ms heap=121MB
[   85s] live=20000   est=20000   fail=0      rej=0      drop=0      frames/s=18931    p50=917.5ms p99=4194.3ms heap=121MB
[   90s] live=20000   est=20000   fail=0      rej=0      drop=0      frames/s=21762    p50=786.4ms p99=4194.3ms heap=122MB
[   95s] live=20000   est=20000   fail=0      rej=0      drop=0      frames/s=15431    p50=786.4ms p99=4194.3ms heap=122MB
[  100s] live=20000   est=20000   fail=0      rej=0      drop=0      frames/s=25399    p50=786.4ms p99=4194.3ms heap=122MB
[  105s] live=20000   est=20000   fail=0      rej=0      drop=0      frames/s=19976    p50=786.4ms p99=4194.3ms heap=123MB
[  110s] live=20000   est=20000   fail=0      rej=0      drop=0      frames/s=18387    p50=786.4ms p99=4194.3ms heap=123MB
[  115s] live=20000   est=20000   fail=0      rej=0      drop=0      frames/s=23812    p50=786.4ms p99=4194.3ms heap=124MB
[  120s] live=20000   est=20000   fail=0      rej=0      drop=0      frames/s=20264    p50=655.4ms p99=4194.3ms heap=124MB
{
  "bytesPerSec": 5387183.632373018,
  "clientGoroutines": 20002,
  "clientHeapMb": 124.18312072753906,
  "connFailed": 0,
  "connRejected": 0,
  "deliveryRatio": 1.0088358862121758,
  "dialed": 20000,
  "droppedDuringHold": 0,
  "droppedTotal": 0,
  "errors": {},
  "established": 20000,
  "expectedFramesDuringHold": 1800005.35748,
  "firstFrameSeen": 20000,
  "framesDuringHold": 1815910,
  "framesPerSec": 20176.717724243514,
  "holdSeconds": 90.000267874,
  "id": "2",
  "latencyMillis": {
    "max": 6291.456,
    "p50": 655.36,
    "p90": 2621.44,
    "p95": 3145.728,
    "p99": 4194.304,
    "p999": 5242.88
  },
  "liveAtEnd": 20000,
  "liveAtHoldStart": 20000,
  "malformed": 0,
  "mbitPerSec": 43.097469058984146,
  "mode": "ws",
  "rampRate": 1333,
  "rampSeconds": 33.035547048,
  "requestedConns": 20000,
  "rooms": 1,
  "target": "192.168.155.2:8080"
}
