[    5s] live=4916    est=4916    fail=0      rej=0      stall=0      drop=0      frames/s=2587     p50=81.9ms p99=196.6ms heap=25MB
[   10s] live=9760    est=9760    fail=0      rej=0      stall=0      drop=0      frames/s=7193     p50=98.3ms p99=262.1ms heap=51MB
[   15s] live=14774   est=14774   fail=0      rej=0      stall=0      drop=0      frames/s=11266    p50=131.1ms p99=393.2ms heap=71MB
[   20s] live=19255   est=19255   fail=21     rej=0      stall=0      drop=0      frames/s=16761    p50=163.8ms p99=655.4ms heap=101MB
[   25s] live=19963   est=19963   fail=31     rej=0      stall=0      drop=0      frames/s=19892    p50=196.6ms p99=655.4ms heap=104MB
ramp complete in 26.1s: established=19963 failed=37 rejected=0
[   30s] live=19963   est=19963   fail=37     rej=0      stall=0      drop=0      frames/s=20106    p50=229.4ms p99=655.4ms heap=104MB
[   35s] live=19963   est=19963   fail=37     rej=0      stall=0      drop=0      frames/s=19794    p50=229.4ms p99=655.4ms heap=104MB
[   40s] live=19963   est=19963   fail=37     rej=0      stall=0      drop=0      frames/s=19980    p50=229.4ms p99=655.4ms heap=104MB
[   45s] live=19963   est=19963   fail=37     rej=0      stall=0      drop=0      frames/s=19806    p50=229.4ms p99=655.4ms heap=104MB
[   50s] live=19963   est=19963   fail=37     rej=0      stall=0      drop=0      frames/s=19963    p50=229.4ms p99=655.4ms heap=104MB
[   55s] live=19963   est=19963   fail=37     rej=0      stall=0      drop=0      frames/s=20253    p50=229.4ms p99=655.4ms heap=104MB
[   60s] live=19963   est=19963   fail=37     rej=0      stall=0      drop=0      frames/s=20016    p50=229.4ms p99=655.4ms heap=104MB
[   65s] live=19963   est=19963   fail=37     rej=0      stall=0      drop=0      frames/s=19817    p50=229.4ms p99=655.4ms heap=104MB
[   70s] live=19963   est=19963   fail=37     rej=0      stall=0      drop=0      frames/s=19831    p50=262.1ms p99=655.4ms heap=104MB
[   75s] live=19963   est=19963   fail=37     rej=0      stall=0      drop=0      frames/s=19608    p50=262.1ms p99=655.4ms heap=104MB
[   80s] live=19963   est=19963   fail=37     rej=0      stall=0      drop=0      frames/s=20226    p50=262.1ms p99=655.4ms heap=104MB
[   85s] live=19963   est=19963   fail=37     rej=0      stall=0      drop=0      frames/s=20154    p50=262.1ms p99=655.4ms heap=104MB
[   90s] live=19963   est=19963   fail=37     rej=0      stall=0      drop=0      frames/s=19894    p50=262.1ms p99=655.4ms heap=104MB
[   95s] live=19963   est=19963   fail=37     rej=0      stall=0      drop=0      frames/s=20001    p50=262.1ms p99=655.4ms heap=104MB
[  100s] live=19963   est=19963   fail=37     rej=0      stall=0      drop=0      frames/s=20208    p50=262.1ms p99=655.4ms heap=104MB
[  105s] live=19963   est=19963   fail=37     rej=0      stall=0      drop=0      frames/s=19823    p50=262.1ms p99=655.4ms heap=104MB
[  110s] live=19963   est=19963   fail=37     rej=0      stall=0      drop=0      frames/s=19978    p50=262.1ms p99=655.4ms heap=104MB
[  115s] live=19963   est=19963   fail=37     rej=0      stall=0      drop=0      frames/s=19997    p50=262.1ms p99=655.4ms heap=104MB
{
  "bytesPerSec": 5567896.78046746,
  "clientGoroutines": 19965,
  "clientHeapMb": 104.03191375732422,
  "connFailed": 37,
  "connRejected": 0,
  "connStalled": 0,
  "deliveryRatio": 0.9996803729314033,
  "dialed": 20000,
  "droppedDuringHold": 0,
  "droppedTotal": 0,
  "errors": {
    "dial: dial tcp 192.168.156.2:8080: i/o timeout": 37
  },
  "established": 19963,
  "expectedFramesDuringHold": 1796670.264449861,
  "firstFrameSeen": 19963,
  "framesDuringHold": 1796096,
  "framesPerSec": 19956.619284829605,
  "holdSeconds": 90.000013247,
  "id": "3",
  "latencyMillis": {
    "max": 786.432,
    "p50": 262.144,
    "p90": 458.752,
    "p95": 524.288,
    "p99": 655.36,
    "p999": 655.36
  },
  "liveAtEnd": 19963,
  "liveAtHoldStart": 19963,
  "malformed": 0,
  "mbitPerSec": 44.54317424373968,
  "mode": "sse",
  "rampRate": 1000,
  "rampSeconds": 26.067135461,
  "requestedConns": 20000,
  "rooms": 1,
  "streamsPerConn": 1,
  "target": "192.168.156.2:8080"
}
